scientificName,taxonKey
"Acropora speciosa (Quelch, 1886)",5784809
"Acanthurus fowleri de Beaufort, 1951",5209155
"Parahyotissa Harry, 1985",8229556
"Anaora tentaculata Gray, 1835",2386711
"Synodus poeyi Jordan, 1887",5212628
"Anasimus latus Rathbun, 1894",2226705
"Holothuria arenicola Semper, 1868",2279159
"Bolocera tuediae (Johnston, 1832)",5711876
"Kryptopterus bicirrhis (Valenciennes, 1840)",2337886
"Scorpaena sonorae Jenkins & Evermann, 1889",2334582
"Calotomus japonicus (Valenciennes, 1840)",2393858
"Scyllarides latus (Latreille, 1803)",2221735
"Hippocampus subelongatus Castelnau, 1873",5201115
"Octopus superciliosus Quoy & Gaimard, 1832",2289662
"Protemblemaria bicirrus (Hildebrand, 1946)",2381360
"Plesiotrygon iwamae Rosa, Castello & Thorson, 1987",2419377
"Chaetodermis penicilligerus (Cuvier, 1816)",2406690
"Centropristis philadelphica (Linnaeus, 1758)",2387479
"Ecsenius yaeyamaensis (Aoyagi, 1954)",2396022
"Aequorea vitrina Gosse, 1853",2267500
"Porania pulvillus (O.F.Müller, 1776)",2273118
"Plectorhinchus gibbosus (Lacepède, 1802)",9815299
"Hologymnosus annulatus (Lacepède, 1801)",2384442
"Amblyeleotris wheeleri (Polunin & Lubbock, 1977)",2378853
"Parascorpaena picta (Cuvier, 1829)",2334483
"Halichoeres nebulosus (Valenciennes, 1839)",2384055
"Chaetodon flavirostris Günther, 1874",2385545
"Hypselodoris imperialis (Pease, 1860)",6788184
"Strongylura leiura (Bleeker, 1850)",5208024
"Chelidonura varians Eliot, 1903",6788263
"Eunice aphroditois (Pallas, 1788)",5198482
"Cyprinus carpio haematopterus Martens, 1876",6166576
"Astropecten americanus (Verrill, 1880)",5186507
"Ostracion rhinorhynchos Bleeker, 1851",5213779
"Busycon carica (Gmelin, 1791)",2302937
"Chaetodipterus Lacepède, 1802",2394319
"Hyporhamphus picarti (Valenciennes, 1847)",2368922
"Myxus elongatus Günther, 1861",5212589
"Arapaima gigas (Schinz, 1822)",5212877
"Chirolophis decoratus (Jordan & Snyder, 1902)",2394964
"Scomber colias Gmelin, 1789",2374161
"Arnoglossus laterna (Walbaum, 1792)",2408554
"Orconectes causeyi Jester, 1967",2227056
"Meuschenia flavolineata Hutchins, 1977",2406836
"Acanthopagrus australis (Günther, 1859)",2392280
"Orectolobus halei Whitley, 1940",2417557
"Scarus hoefleri (Steindachner, 1881)",2393769
"Decodon puellaris (Poey, 1860)",5209741
"Apsilus fuscus Valenciennes, 1830",5209890
"Bathycongrus varidens (Garman, 1899)",2403374
"Epizoanthus incrustatus Düben & Koren, 1847",2258071
"Hampala macrolepidota Kuhl & Van Hasselt, 1823",2367430
"Euspira lewisii (A.Gould, 1847)",5192498
"Apogon multitaeniatus Cuvier, 1828",5211616
"Eurythoe complanata (Pallas, 1766)",2317572
"Pterocaesio chrysozona (Cuvier, 1830)",2374755
Rhinobatos thouin,2419056
"Himantura oxyrhyncha (Sauvage, 1878)",5215891
"Pempheris affinis McCulloch, 1911",2374381
"Acanthopagrus latus (Houttuyn, 1782)",2392281
"Brachaluteres jacksonianus (Quoy & Gaimard, 1824)",2406792
"Meuschenia trachylepis (Günther, 1870)",2406848
"Hypoplectrodes nigroruber (Cuvier, 1828)",2387925
"Hypoplectrus guttavarius (Poey, 1852)",2388774
"Lutjanus peru (Nichols & Murphy, 1922)",2384920
"Puerulus velutinus Holthuis, 1963",2221631
"Solenosmilia variabilis Duncan, 1873",2259062
"Sillago ciliata Cuvier, 1829",8231523
"Lethrinus miniatus (Forster, 1801)",2374857
"Pontinus vaughani Barnhart & Hubbs, 1946",2334679
"Ophichthus cephalozona Bleeker, 1864",5213191
"Acanthostracion guineensis (Bleeker, 1865)",2408181
"Panulirus polyphagus (Herbst, 1793)",2221644
"Nembrotha milleri Gosliner & Behrens, 1997",5859545
"Nembrotha cristata Bergh, 1877",4596824
"Thor dobkini Chace, 1972",2226289
"Haliotis rubra Leach, 1814",4615980
"Abralia andamanica Goodrich, 1896",2290243
"Parupeneus trifasciatus (Lacepède, 1801)",2396624
"Caesio varilineata Carpenter, 1987",2374775
"Breviraja colesi Bigelow & Schroeder, 1948",2419822
"Urolophus neocaledoniensis Séret & Last, 2003",2419390
"Apogon norfolcensis Ogilby, 1888",5211712
"Serrivomer lanceolatoides (Schmidt, 1916)",2403670
"Hippocampus algiricus Kaup, 1856",5201057
"Apogon doederleini Jordan & Snyder, 1901",5211843
"Remora osteochir (Cuvier, 1829)",2375278
"Gymnothorax annasona Whitley, 1937",2403983
"Bellator loxias (Jordan, 1897)",5201605
"Petalidium foliaceum Spence Bate, 1881",5178610
"Synalpheus fritzmuelleri Coutière, 1909",2226254
"Plectorhinchus macrospilus Satapoomin & Randall, 2000",2382750
"Portunus pelagicus (Linnaeus, 1758)",5178585
"Amphiprion akindynos Allen, 1972",5212068
"Sergestes pectinatus Sund, 1920",2225979
"Idotea metallica Bosc, 1801",5176226
"Janicella spinicauda (A.Milne-Edwards, 1883)",2222584
"Forsterygion lapillum Hardy, 1989",2392820
"Psammobatis extenta (Garman, 1913)",2420075
"Lethrinus crocineus Smith, 1959",2374867
"Parapercis millepunctata (Günther, 1860)",5209994
"Crossosalarias macrospilus Smith-Vaniz & Springer, 1971",2395180
"Cryptocentrus cinctus (Herre, 1936)",5209054
"Chlidichthys inornatus Lubbock, 1976",2381733
"Macropharyngodon bipartitus Smith, 1957",4285655
"Chromodoris aureopurpurea Collingwood, 1881",5859607
"Etelis carbunculus Cuvier, 1828",2385134
"Apsilus dentatus Guichenot, 1853",5209891
"Pristipomoides auricilla (Jordan, Evermann & Tanaka, 1927)",2385174
"Chone infundibuliformis Krøyer, 1856",5200223
"Malacoctenus tetranemus (Cope, 1877)",2389523
"Acanthemblemaria crockeri Beebe & Tee-Van, 1938",2381377
"Chilorhinus suensonii Lütken, 1852",2405420
"Paraluteres prionurus (Bleeker, 1851)",2406788
"Amphicaryon ernesti Totton, 1954",2265010
"Pontellina plumata (Dana, 1849)",5166375
"Plectorhinchus chubbi (Regan, 1919)",2382712
"Epinephelus epistictus (Temminck & Schlegel, 1842)",2388544
"Halicampus macrorhynchus Bamber, 1915",2332845
"Benthoctopus berryi G.C.Robson, 1924",2289415
"Dipterygonotus balteatus (Valenciennes, 1830)",2374804
"Syngnathoides biaculeatus (Bloch, 1785)",2333300
"Raja undulata Lacepède, 1802",5216046
"Synodus foetens (Linnaeus, 1766)",5212651
"Cheilodipterus artus Smith, 1961",2397540
"Scarus fuscopurpureus (Klunzinger, 1871)",2393722
"Sicyonia brevirostris Stimpson, 1871",2223257
"Halichoeres bivittatus (Bloch, 1791)",2384268
"Seriola zonata (Mitchill, 1815)",5961719
"Cantherhines pullus (Ranzani, 1842)",2406961
"Penaeopsis serrata Spence Bate, 1881",2223851
"Coryphopterus alloides Böhlke & Robins, 1960",2377827
"Panulirus ornatus (Fabricius, 1798)",2221643
"Obliquogobius cometes (Alcock, 1890)",2377316
Posidonia oceanica (L.) Delile,5328663
"Palinurus charlestoni Forest & Postel, 1964",2221609
"Raja herwigi Krefft, 1965",5216040
"Microcephalophis gracilis (Shaw, 1802)",8376025
"Assessor flavissimus Allen & Kuiter, 1976",2389770
"Plectorhinchus cinctus (Temminck & Schlegel, 1843)",2382654
"Lepidozygus tapeinosoma (Bleeker, 1856)",2398762
"Eleginus nawaga (Koelreuter, 1770)",9790887
"Ovalipes ocellatus (Herbst, 1799)",2225609
"Amphioctopus aegina (Gray, 1849)",5856036
"Myliobatis peruvianus Garman, 1913",2419308
"Phthanophaneron harveyi (Rosenblatt & Montgomery, 1976)",2356659
"Sebastes melanops Girard, 1856",2335569
"Rhizoprionodon terraenovae (Richardson, 1836)",2417892
"Parophrys vetulus Girard, 1854",2409370
"Aplysia fasciata Poiret, 1789",5191263
"Nembrotha lineolata Bergh, 1905",4596823
"Dasyatis bennettii (Müller & Henle, 1841)",2419482
"Cribrinopsis crassa (Andrès, 1881)",2256805
"Halocynthia papillosa (Gunnerus, 1765)",8598741
"Sardinella fimbriata (Valenciennes, 1847)",2387341
"Lethrinus mahsena (Forsskål, 1775)",2374845
"Aequorea coerulescens (Brandt, 1835)",2267501
"Pachycerianthus multiplicatus Carlgren, 1912",2258604
"Cheiloprion labiatus (Day, 1877)",2398994
"Pseudanthias smithvanizi (Randall & Lubbock, 1981)",2387605
Padina pavonica (L.) Thivy,3200186
"Parazoanthus axinellae (Schmidt, 1862)",2258030
"Ophichthus bonaparti (Kaup, 1856)",5213205
"Torpedo sinuspersici Olfers, 1831",5215548
"Labeo coubie Rüppell, 1832",5206092
"Hyporhamphus gamberur (Rüppell, 1837)",2368827
"Plectorhinchus picus (Cuvier, 1828)",2382467
"Goniopora lobata Milne Edwards, 1860",2260461
"Rhamdia guatemalensis (Günther, 1864)",2343786
"Dardanus calidus (Risso, 1827)",4311935
"Gambusia yucatana Regan, 1914",2350647
"Rocio octofasciata (Regan, 1903)",2369703
"Mithrax spinosissimus (Lamarck, 1818)",2226780
"Acanthurus tractus Poey, 1860",5209182
"Haemulon parra (Desmarest, 1823)",2382511
"Valenciennea helsdingenii (Bleeker, 1858)",2377363
"Gymnothorax ocellatus Agassiz, 1831",2403802
"Rochinia tanneri (Smith, 1883)",2226719
"Dasyatis margarita (Günther, 1870)",2419511
"Himantura bleekeri (Blyth, 1860)",5215889
"Coriocella hibyae Wellens, 1991",6492637
"Symphodus mediterraneus (Linnaeus, 1758)",2384029
"Eudyptes chrysolophus (Brandt, 1837)",2481643
"Lybia edmondsoni Takeda & Miyake, 1970",2227727
"Sergia lucens (Hansen, 1922)",5178622
"Halichoeres ornatissimus (Garrett, 1863)",2384258
"Valenciennea strigata (Broussonet, 1782)",2377379
"Hypsopsetta guttulata (Girard, 1856)",2409085
"Pontonides unciger Calman, 1939",2224911
"Thelenota ananas (Jaeger, 1833)",4343232
"Umbrina cirrosa (Linnaeus, 1758)",2399669
"Tilapia rendalli (Boulenger, 1897)",2370605
"Anarhichas minor Olafsen, 1772",2392194
"Pseudoplatystoma corruscans (Spix & Agassiz, 1829)",2338660
"Vogtia serrata (Moser, 1915)",5185482
"Hoplias macrophthalmus (Pellegrin, 1907)",2352245
"Malacoraja senta (Garman, 1885)",2419827
"Sclerasterias tanneri (Verrill, 1880)",2274077
"Hemanthias leptus (Ginsburg, 1952)",2387438
"Haemulon album Cuvier, 1830",2382523
"Micropogonias undulatus (Linnaeus, 1766)",2399874
"Atherinomorus stipes (Müller & Troschel, 1848)",2411822
"Primnoa resedaeformis (Gunnerus, 1763)",5185035
"Bathybiaster vexillifer (Wyville Thomson, 1873)",2270043
"Spheciospongia vesparium (Lamarck, 1815)",2251852
"Phoca largha Pallas, 1811",2434791
"Aetobatus guttatus (Shaw, 1804)",2419249
"Cobitis taenia Linnaeus, 1758",2368185
"Haemulon plumierii (Lacepède, 1801)",2382537
"Lutjanus griseus (Linnaeus, 1758)",2384986
"Goniobranchus annulatus (Eliot, 1904)",6519803
"Lutjanus jocu (Bloch & Schneider, 1801)",2384948
"Tathicarpus butleri Ogilby, 1907",2414704
"Echeneis neucratoides Zuiew, 1789",2375299
"Haemulon macrostomum Günther, 1859",2382517
"Halicampus mataafae (Jordan & Seale, 1906)",2332827
"Arius maculatus (Thunberg, 1792)",2345256
"Anguilla bicolor McClelland, 1844",5712355
"Eurhamphaea vexilligera Gegenbaur, 1856",2501211
"Centrophorus acus Garman, 1906",5216434
"Pachygrapsus marmoratus (Fabricius, 1787)",2225815
"Scarus zufar Randall & Hoover, 1995",2393721
"Aplysia punctata (Cuvier, 1803)",5191252
"Cheilinus oxycephalus Bleeker, 1853",2383315
"Naso tuberosus Lacepède, 1801",5209115
"Choeroichthys brachysoma (Bleeker, 1855)",2332745
"Gymnothorax melatremus Schultz, 1953",2403885
"Antedon bifida (Pennant, 1777)",5187721
"Montipora turtlensis Veron & Wallace, 1984",2259992
"Amblyglyphidodon batunai Allen, 1995",2398509
"Dentex macrophthalmus (Bloch, 1791)",2392672
"Serranus aequidens Gilbert, 1890",2388715
"Leucoraja wallacei (Hulley, 1970)",2419877
"Pelates octolineatus (Jenyns, 1840)",5208657
"Cyclichthys orbicularis (Bloch, 1785)",2406514
"Thryssa baelama (Forsskål, 1775)",2414136
"Scarus altipinnis (Steindachner, 1879)",2393750
"Rhinopias aphanes Eschmeyer, 1973",2334470
"Haliotis tuberculata Linnaeus, 1758",2293076
"Goniistius zebra (Döderlein, 1883)",2392170
Codium tomentosum Stackh.,5272167
"Neoraja carolinensis McEachran & Stehmann, 1984",2419954
"Apogon thermalis Cuvier, 1829",5211855
"Laminaria ochroleuca Bachelot de la Pylaie, 1824",5422378
"Lipophrys pholis (Linnaeus, 1758)",2395462
"Prionotus carolinus (Linnaeus, 1771)",5201557
"Pseudanthias bartlettorum (Randall & Lubbock, 1981)",2387631
"Heteroconger taylori Castle & Randall, 1995",2403134
"Aegires citrinus Pruvot-Fol, 1930",2292171
"Panulirus japonicus (Von Siebold, 1824)",2221649
"Hologymnosus doliatus (Lacepède, 1801)",2384436
"Gobius auratus Risso, 1810",7942644
"Chelidonichthys lucerna (Linnaeus, 1758)",2336774
"Polyphemus pediculus (Linnaeus, 1761)",2234572
"Ogcocephalus pantostictus Bradbury, 1980",5214832
"Bebryce cinerea Deichmann, 1936",2261142
"Aiptasia mutabilis (Gravenhorst, 1831)",2257274
"Axinella polypoides Schmidt, 1862",5183154
"Phallusia mammillata (Cuvier, 1815)",2330609
"Pachypanchax omalonotus (Duméril, 1861)",2347777
"Schroederichthys saurisqualus Soto, 2001",2418536
"Nephropsis aculeata S.I.Smith, 1881",5178727
"Antipathes Pallas, 1766",2258096
"Benthoctopus levis (Hoyle, 1885)",2289386
"Synanceia nana Eschmeyer & Rama-Rao, 1973",5201178
"Pseudorca crassidens (Owen, 1846)",2440440
"Chilomycterus antennatus (Cuvier, 1816)",2406491
"Gracila albomarginata (Fowler & Bean, 1930)",2387970
"Cucumaria salma Yingst, 1972",5188259
"Toxotes oligolepis Bleeker, 1876",2382434
"Tosia australis Gray, 1840",2271555
"Wetmorella nigropinnata (Seale, 1901)",2383453
"Centropyge multifasciatus (Smith & Radcliffe, 1911)",2396517
"Toxotes chatareus (Hamilton, 1822)",2382430
"Sphyraenops bairdianus Poey, 1861",2395023
"Trachurus symmetricus (Ayres, 1855)",5210487
"Mobula kuhlii (Müller & Henle, 1841)",2419221
"Dasyatis microps (Annandale, 1908)",2419536
"Trimma fucatum Winterbottom & Southcott, 2007",2378624
"Alectis indica (Rüppell, 1830)",9817213
"Epinephelus goreensis (Valenciennes, 1830)",2388235
"Dentex maroccanus Valenciennes, 1830",2392683
"Alphestes multiguttatus (Günther, 1867)",2387805
"Apogon dovii Günther, 1862",7977144
"Apogon affinis (Poey, 1875)",5211825
"Niphates digitalis (Lamarck, 1814)",2245559
"Apogon pseudomaculatus Longley, 1932",5211723
"Halieutichthys aculeatus (Mitchill, 1818)",2415008
"Kyphosus vaigiensis (Quoy & Gaimard, 1825)",2381337
"Asterropteryx semipunctata Rüppell, 1830",2378149
"Aseraggodes borehami Randall, 1996",2410215
"Abudefduf septemfasciatus (Cuvier, 1830)",2398628
"Chaetodon tinkeri Schultz, 1951",2385554
"Prionotus ophryas Jordan & Swain, 1885",5201551
"Scomberomorus brasiliensis Collette, Russo & Zavala-Camin, 1978",2374270
"Dromia erythropus (Edwards, 1771)",2221833
"Evermannichthys metzelaari Hubbs, 1923",2378909
"Lutjanus dentatus (Duméril, 1861)",2384945
"Spongia barbara Duchassaing & Michelotti, 1864",2238056
"Paracirrhites forsteri (Schneider, 1801)",5208733
"Trachinotus goreensis Cuvier, 1832",5210676
"Rhinobatos leucorhynchus Günther, 1867",2419029
"Glaucosoma hebraicum Richardson, 1845",2374651
"Makaira mazara (Jordan & Snyder, 1901)",2397867
"Chromis atripectoralis Welander & Schultz, 1951",5212173
"Datnioides polota (Hamilton, 1822)",5210840
"Ablabys macracanthus (Bleeker, 1852)",2335201
"Chromis dispilus Griffin, 1923",5212288
"Scorpaena papillosa (Schneider & Forster, 1801)",2334593
Ulva lactuca L.,5273309
"Tambja verconis (Basedow & Hedley, 1905)",4596819
"Trachypoma macracanthus Günther, 1859",5210083
"Pempheris adspersa Griffin, 1927",2374406
"Argentina elongata Hutton, 1879",5214444
"Calliactis polypus (Forsskål, 1775)",10570072
"Eviota zonura Jordan & Seale, 1906",2376175
"Trimma striatum (Herre, 1945)",2378601
"Amblygobius decussatus (Bleeker, 1855)",2378282
"Callogobius maculipinnis (Fowler, 1918)",2379342
"Doryrhamphus pessuliferus (Fowler, 1938)",2332784
"Eviota lachdeberei Giltay, 1933",2376196
"Raja montagui Fowler, 1910",5216014
"Gnathodentex aureolineatus (Lacepède, 1802)",2374957
"Trachinus araneus Cuvier, 1829",2386478
"Centropyge hotumatua Randall & Caldwell, 1973",2396486
"Myripristis tiki Greenfield, 1974",2357007
"Carcinus aestuarii Nardo, 1847",5716128
Antithamnionella spirographidis (Schiffner) E.M.Wollaston,2657651
"Lonchopisthus sinuscalifornicus Castro-Aguirre & Villavicencio-Garayzar, 1988",2391866
"Coryphella browni Picton, 1980",2292286
"Ceratosoma brevicaudatum Abraham, 1876",5794852
Diadematidae,9631
"Catostylus mosaicus (Quoy & Gaimard, 1824)",2264506
"Poecilia vivipara Bloch & Schneider, 1801",8341124
"Dendrodoris gunnamatta J.K.Allan, 1932",4596770
"Eucinostomus argenteus Baird & Girard, 1855",2369473
"Hexagrammos stelleri Tilesius, 1810",2336480
"Poecilia gillii (Kner, 1863)",5203781
"Swiftia pallida Madsen, 1970",2261346
"Sciaenops ocellatus (Linnaeus, 1766)",2400222
"Elops saurus Linnaeus, 1766",5203145
"Parvicrepis parvipinnis (Waite, 1906)",2411389
"Litopenaeus vannamei (Boone, 1931)",2223871
"Suggrundus macracanthus (Bleeker, 1869)",2335699
"Solea ovata Richardson, 1846",5214150
"Gobiodon reticulatus Playfair, 1867",5208819
"Scorpaenopsis lactomaculata (Herre, 1945)",2334759
"Periophthalmus waltoni Koumans, 1941",2376953
"Callichirus islagrande (Schmitt, 1935)",2222892
"Brachirus orientalis (Bloch & Schneider, 1801)",5962313
"Gorgonia flabellum Linnaeus, 1758",5185387
"Serranus atricauda Günther, 1874",2388720
"Amniataba caudavittata (Richardson, 1845)",2374603
"Telmatactis cricoides (Duchassaing, 1850)",2255846
"Cinetorhynchus rigens (Gordon, 1936)",2222509
"Hemicaranx zelotes Gilbert, 1898",2391404
"Gorgonia mariae Bayer, 1961",5185380
"Citharichthys xanthostigma Gilbert, 1890",2408742
"Cryptotomus roseus Cope, 1871",2393551
"Gymnothorax prionodon Ogilby, 1895",2403782
"Henricia sanguinolenta (O.F.Müller, 1776)",5187337
"Anchoa hepsetus (Linnaeus, 1758)",2413913
"Epigonus robustus (Barnard, 1927)",9663421
"Atherinella milleri (Bussing, 1979)",2412146
"Octopus kaurna Stranks, 1990",2289655
"Stromateus fiatola Linnaeus, 1758",2397690
"Scophthalmus aquosus (Mitchill, 1815)",2409401
"Anarchias similis (Lea, 1913)",2404346
"Solaster stimpsoni Verrill, 1880",2270954
"Atolla wyvillei Haeckel, 1880",2264380
"Engina turbinella (Kiener, 1836)",5193566
"Selene brownii (Cuvier, 1816)",2390726
"Labrisomus filamentosus Springer, 1960",2389660
"Epigonus denticulatus Dieuzeide, 1950",2395056
"Clinocottus embryum (Jordan & Starks, 1895)",2333877
"Paguristes sericeus A.Milne-Edwards, 1880",2224460
"Phtheirichthys lineatus (Menzies, 1791)",2375258
"Remorina albescens (Temminck & Schlegel, 1850)",2375252
"Palinurus mauritanicus Gruvel, 1911",2221608
"Clypeaster rosaceus (Linnaeus, 1758)",5188174
"Glycera lapidum Quatrefages, 1866",5195441
"Myriotrochus vitreus (M.Sars, 1866)",2279486
"Canthigaster tyleri Allen & Randall, 1977",2407647
"Leminda millecra R.J.Griffiths, 1985",5859658
"Callionymus bairdi Jordan, 1888",2386771
"Goniistius gibbosus (Richardson, 1841)",2392121
"Platycephalus indicus (Linnaeus, 1758)",5201390
"Pyragraphorus pyragraphorus (MacCallum & MacCallum, 1913) Sproston, 1946",2503826
"Gecarcinus lateralis Freminville, 1832",5178607
"Jasus tristani Holthuis, 1963",5178281
"Halichoeres argus (Bloch & Schneider, 1801)",2384250
"Bathycongrus thysanochilus (Reid, 1934)",2403395
"Amphiprion allardi Klausewitz, 1970",5212110
"Haliotis midae Linnaeus, 1758",4357751
"Amblyeleotris sungami (Klausewitz, 1969)",2378847
"Ophichthus polyophthalmus Bleeker, 1864",5213219
"Apogon americanus Castelnau, 1855",5211671
"Caesio suevica Klunzinger, 1884",2374777
"Upeneus parvus Poey, 1852",2396783
"Parupeneus macronemus (Lacepède, 1801)",2396631
"Plectorhinchus albovittatus (Rüppell, 1838)",2382626
"Acropora polystoma (Brook, 1891)",5184667
"Atherina boyeri Risso, 1810",2411944
"Ecsenius gravieri (Pellegrin, 1906)",2396085
"Rhinobatos planiceps Garman, 1880",2418993
"Acropora cerealis (Dana, 1846)",5184692
"Acropora divaricata (Dana, 1846)",5184668
"Parablennius tentacularis (Brünnich, 1768)",2395764
"Acropora clathrata (Brook, 1891)",5184659
"Eubalaena australis (Desmoulins, 1822)",2440332
"Dentex barnardi Cadenat, 1970",2392660
"Aracana ornata (Gray, 1838)",2408032
"Serranus hepatus (Linnaeus, 1758)",2388724
"Acropora austera (Dana, 1846)",2259876
"Acropora tenuis (Dana, 1846)",5184694
"Acropora nasuta (Dana, 1846)",5184593
"Acropora granulosa (Milne Edwards, 1860)",5184601
"Acropora valida (Dana, 1846)",5711920
"Enchelycore carychroa Böhlke & Böhlke, 1976",2404185
"Acropora branchi Riegl, 1995",5184628
"Acropora gemmifera (Brook, 1892)",5184654
"Acropora digitifera (Dana, 1846)",2259883
"Acropora abrotanoides (Lamarck, 1816)",5711922
"Ptarmus gallus (Kossmann & Räuber, 1877)",2337017
